time,x,y,z
0.0,12.263825408357306,-11.602367931577566,-6.878498906476668
0.0,-21.212239830665897,9.245251310274893,6.2565258893996205
0.0,9.966204171304083,5.404768867546333,-15.74392915552515
0.0,-6.274936942362564,-1.5752000955619876,-13.036468252690607
0.0,-8.300776787257929,-19.164144164268322,-1.5211593293460905
0.0,21.231859734689184,6.885155058645606,3.3055334937251244
0.0,-12.402024607336541,-2.175454591941821,0.12485778156220541
0.0,6.8631218533682565,-2.0642592563347346,-21.46072737048341
0.0,0.6115038863806023,-10.260540139090896,1.7064253291223397
0.0,25.575636188784962,-25.436737326752976,-5.223232401874728
0.0,-6.088665905691427,14.503696034085555,10.832075529169623
0.0,4.154805752038071,8.232417718829888,-1.9395866713703247
0.0,3.7463547342481736,-26.19159561955762,2.9155208959422865
0.0,-8.861842194570531,5.061272435836847,-17.025463812761124
0.0,4.443777580686037,-5.224045619689348,-16.79310474934424
0.0,0.602056531660613,-5.257931511616444,-2.741123340412673
0.0,-10.976185650702444,-12.895099600360458,0.05221305616963551
0.0,3.7911000405464694,-14.182954574463183,9.582074501942095
0.0,-13.267586809647726,6.035021919552398,-8.370983977789736
0.0,6.915114162774709,-18.56120920044271,-10.023993971046348
0.0,2.5335767209520177,-17.807755530309503,9.194088850542157
0.0,-6.046523940602102,0.42929526243323907,-21.66679257752848
0.0,8.31217264455279,-7.430569910779833,-4.522514264032864
0.0,-6.044884400625724,0.9197886338694344,-18.083340107452884
0.0,-6.661671600647131,25.826740415462183,-15.178742744479326
0.0,3.8666636825847447,-22.8822134576831,-0.7340397546123235
0.0,12.841074766723267,6.602312577279164,0.19413645166398502
0.0,-5.012335397236842,-7.575939236860422,-8.610659423094138
0.0,-1.2015416242943782,-8.40022849371167,-12.626415468084804
0.0,-3.2571282822640835,-5.683858154376804,-2.222464602672379
0.0,-8.111040261115365,4.2678729332739636,11.139385610819614
0.0,6.3187507157445655,7.217452224445282,-7.722110964783094
0.0,-7.752174909401966,-3.447340509775562,-0.7831198924497912
0.0,-14.481635579699441,7.790527549913503,11.356403854559217
0.0,16.692299641854508,14.873824714432242,-2.1371361865776373
0.0,13.090259195261604,-2.1589388922681905,-10.094898982428562
0.0,-4.921276864422325,-13.030953323889145,3.182329339268718
0.0,-8.62072420321243,-8.398461867397831,0.19703295899464335
0.0,2.1884135008976533,-15.639422973911334,-19.877003588884342
0.0,-10.968830600442958,-3.623262229770518,-7.018700646704216
0.0,5.210308406978155,-10.901880806894791,7.506027757467208
0.0,1.5153214390986445,5.66072998695318,15.222192867419242
0.0,3.95633407818955,18.358906820586874,13.495839282714092
0.0,4.854721895425334,-6.8810363055410475,2.0384111035355517
0.0,6.052643252757141,5.277623571928903,9.666794870209916
0.0,11.294507654485487,-4.6836330205675205,-11.35190621026099
0.0,12.147232486351912,-14.66104485520216,-8.955860760428411
0.0,-4.833910483180169,4.210726460949833,-1.7909840930006438
0.0,0.9589323007673025,-8.83754879924321,-3.5572556731043106
0.0,1.5064958866669782,2.537207204157723,-0.5515836573372255
0.0,-6.81057379448489,0.11692491309700431,-2.4320686881656264
0.0,-1.4187635006137638,15.115176932495016,5.343491334001925
0.0,-8.210490705312703,8.149872791284945,3.072894175440672
0.0,-11.796888765747795,14.133520047632425,-12.083865882205261
0.0,-2.0163150627095363,0.6951538574310451,-11.372497567842242
0.0,19.30772620172846,-19.202842648248094,1.7299968861725123
0.0,-9.049451391602856,0.5257188163887949,-11.857960794892332
0.0,-2.9319847552459266,-0.6403022099893352,3.234929980559768
0.0,3.0221026535322233,-1.6642721785600905,7.229713092286904
0.0,7.268891386359715,-2.640902131393608,-17.405008687032257
0.0,15.50406949787998,-3.540873787098576,14.66095361244354
0.0,6.941037936076293,-5.722135244872943,-0.7819800899894519
0.0,-0.9947842192211932,-12.658089236143415,4.185144338728007
0.0,-0.14457772636916302,-4.939065480646092,-10.900719653819223
0.0,-9.239803812352113,-5.780501651807754,-2.6241918913769506
0.0,3.339159405008766,-1.0656100809554243,-11.401891715711836
0.0,18.541898594150513,-2.1546820203768475,21.907713891289557
0.0,5.461416625003584,10.014451719419517,12.882576475694357
0.0,1.973227185074372,14.966450741377933,-10.923445066027611
0.0,0.3265610460132871,-4.546101178844773,-7.455533963010526
0.0,12.327823536332206,-0.17246578110889985,-3.058922279330543
0.0,9.16941270272412,7.8806304791510735,-1.8505260509791308
0.0,8.926713203779503,14.490884339715628,7.903996332360245
0.0,-2.4816056202311128,10.233379827050536,0.719658213121684
0.0,-13.666482706033397,16.643447160019893,-7.983783337376208
0.0,3.9803516859684756,4.0268230349057355,3.3002403188590663
0.0,3.9506108803971762,3.0051697131625055,6.723428467607593
0.0,10.028470656453274,8.318983529071966,-5.650321958356652
0.0,-1.236519801443944,-5.38283088444397,8.100742827682197
0.0,-5.899890147192982,-0.08871974090631052,-6.376888062478205
0.0,-1.3090714163794752,-3.2828853817912953,-4.628839749332986
0.0,-6.720965965542947,-6.08899970214862,-5.213112517110558
0.0,-1.7636765494901576,9.20748878029625,-8.609035974887153
0.0,-5.018854829068303,-19.52034418877627,-5.281772311155975
0.0,4.652665676501554,2.317561071604888,-12.141633915821217
0.0,13.108926245002838,-3.1039972209905815,8.922180798037193
0.0,2.419116568833112,12.84807164850163,5.099512190392487
0.0,-15.357950420116019,-18.059044995904376,-5.377072738608627
0.0,-4.07072069483511,6.850493515685552,10.924097941182833
0.0,-0.04344085988231819,-3.1342086422891815,5.500860532459239
0.0,-3.532007040627129,-4.554566878387084,3.6489498626205883
0.0,-18.759212940406318,-7.278081266659674,-6.787699099716665
0.0,7.4806075012108915,0.8116839732736892,4.259603603437851
0.0,-10.384677525345898,-5.285508182839415,1.2186628481288095
0.0,3.2790950266153405,12.590193263584455,13.776637191281255
0.0,19.308670899084657,9.183953982136925,6.744429436959661
0.0,-2.228724163821531,0.890705062723059,-0.048506777409515325
0.0,2.0260367368535173,-7.6715135560831085,7.78507399048613
0.0,6.350832666968245,-7.950384501499555,5.3486336588891925
0.0,-7.08834574359948,-13.11831197114102,5.981326932065826
0.0,-4.479931436557471,3.454740171396263,-9.085475312604068
0.0,-10.282060799910521,5.6516017892672235,-6.503823002424295
0.0,-7.8400083175392945,-5.345518234451785,-11.745064307083949
0.0,0.23664001835309012,0.2593483615441781,-6.047450193657134
0.0,4.163419430670474,-5.786417793832809,19.465708020448997
0.0,-7.811791710005041,14.27338863711945,-15.380459987259435
0.0,-5.239454706319128,2.1159968803562137,-12.176799114552098
0.0,-16.111096918082485,2.7456074880874786,0.4430276187393775
0.0,-3.393231118055721,18.104474308060652,-7.472694581406808
0.0,-9.406183523399832,16.31736218064466,-8.761444916627244
0.0,-19.126393999290734,6.539571233804499,6.203561631471297
0.0,-11.869510196489122,14.095143366591996,-0.34585377879813023
0.0,-0.028618721578223122,18.510781397301233,1.7156293694013158
0.0,3.6244418641079825,6.052679113588759,12.441286225697334
0.0,-9.636508172432627,-4.002113704420511,4.6980678184809905
0.0,-5.037884658013301,-10.098560310955234,0.6451422582487553
0.0,-22.47549776651605,3.790757802133606,2.7630400285448675
0.0,-16.898825009574566,2.415351981816113,-3.1451018433518723
0.0,-6.162303158679394,-0.6266668279997172,-9.918967979951399
0.0,3.978015145192311,-11.877574107074324,0.6186384294143215
0.0,14.862405512096124,13.629537529985864,-6.772315224161286
0.0,-4.43992251447071,-6.907257243165777,7.56669938442783
0.0,-12.967044550958963,4.41099158817198,10.659394231887731
0.0,-7.685217002168701,-20.405390415667753,14.395188718427097
0.0,1.7123616499649894,-11.264829404202242,9.96760391237504
0.0,-18.287140914777783,-0.728258295959336,-7.664103499059032
0.0,-22.290332468350773,-1.1221915050449682,-2.536862730740002
0.0,16.716416517471654,6.036944350069491,0.9997401775620284
0.0,-12.328315926015826,2.6524706007994263,-8.959095085782526
0.0,-14.323622350088767,-11.321391718534416,5.769496788072254
0.0,6.52877817718923,9.87926013033153,-4.296583495733544
0.0,-7.793474667034888,-10.813463594989251,3.081836500079492
0.0,4.3137762753021835,-19.788917471388842,15.752499940441881
0.0,-4.559564815914006,-11.159172953982385,-7.820399129762587
0.0,0.4688533719447585,4.808736082236341,6.288347580195379
0.0,3.662637206360617,5.076498928807206,-0.5995805948533386
0.0,-1.1793119626894955,5.5364085156852685,12.804487685509914
0.0,-0.339993712441606,11.995285008222595,12.810922217509576
0.0,-2.809258142308686,-1.215848989880185,-7.649794720253649
0.0,-4.062076220773163,-9.690647017951065,4.705526382218079
0.0,9.414856990092618,2.0234526980610115,-15.386522968776456
0.0,5.355081111425104,-12.758974662999387,4.32082090482076
0.0,1.6201995635149784,10.598322898418282,-2.2902292592054487
0.0,-3.8811450533052194,6.639695924506901,-4.727848585379897
0.0,-2.176519894067417,13.405016447945851,-1.5923580160854627
0.0,8.39175713560283,9.633459572203108,1.1451239586162805
0.0,5.3739615877172495,-15.375627905425493,1.475367552746296
0.0,-3.031279900880488,0.08295532255069876,-3.28007199844855
0.0,8.289154783032982,18.622453845485463,8.882494608649873
0.0,0.3295006723827332,7.945468920142301,-13.544976190965064
0.0,-14.702300100687815,-9.854935092620895,-20.900753861065805
0.0,17.272078038159957,5.599171821845312,4.539792407330233
0.0,-7.24233082721457,6.284358226996476,-4.138226387824573
0.0,18.380335344409684,-15.097722032045239,-24.169837767363408
0.0,12.05771451808422,-6.381654217333259,7.9310361856537055
0.0,-2.9765983514175973,-12.335031176335523,-12.219787145270733
0.0,-19.985939787653656,9.884437648628174,-5.9727300736951765
0.0,1.105558727658939,2.3079470767808528,-9.142016496176725
0.0,6.95673958630776,-9.588095117562446,-6.9074794643658946
0.0,-6.0651483093272,11.567552915718679,-2.582642463998825
0.0,-12.390887814005584,-9.3117034220958,-8.747675438086421
0.0,10.994546324957952,10.439605197176203,-12.21821371431752
0.0,-3.7054411824154867,-9.167230943670793,-4.868958466580281
0.0,-5.186998679595623,-10.872039294130133,8.06280541794884
0.0,1.8204880666354952,-6.770948040851799,3.823701855402424
0.0,-9.093695191468694,13.044057986034522,-2.9488808775319963
0.0,-4.030631052136223,5.814002866321742,7.600140899466655
0.0,-3.398651452433469,-3.0413131563848026,-16.177819116068022
0.0,10.500881576224169,-1.4191844984271205,3.4756528473704824
0.0,-5.1295922756745815,-3.3313674169870184,-4.708574137500898
0.0,6.654156720659942,-9.829701800471748,-1.6368428223440779
0.0,8.14900577953451,-0.22185790078246193,-2.074240829440621
0.0,6.783588682974922,-4.2809026353064485,-6.4137763116893405
0.0,-12.258421428030765,-0.7399791059650545,10.65738969342752
0.0,5.647982072744932,-7.460815311138317,-14.011953247376109
0.0,9.690566756776272,-3.844784745459135,-3.274819991429811
0.0,3.708171228650279,5.994052840513457,-4.750935579875878
0.0,-10.456815696078957,6.770166230335725,-12.998384217171944
0.0,9.11448882287509,10.161749406866845,13.93374904612157
0.0,13.865149174991382,12.935984197254488,12.678716470228355
0.0,10.295579247774572,-18.488642549026206,-2.6207174544648923
0.0,-0.8688497831137936,15.112220592060096,14.315195451434043
0.0,-2.3098653608855964,3.282292790664141,5.066561132684009
0.0,-3.6153290303777648,-6.0199717099831505,11.018243863583859
0.0,-9.479304672610883,0.10043141871504402,1.171965923836261
0.0,11.76509837952531,-7.7136510226236386,-5.162649093591922
0.0,-1.2928957958278584,12.127849238122563,7.31305486997197
0.0,7.148646672739153,8.97566017369015,7.844935843640642
0.0,14.014169398778277,2.3732378677390007,-4.834868330899716
0.0,-1.9940166111813729,4.690589951046928,-6.903632391602219
0.0,-2.5718742289446914,10.31061511301369,18.295242062600504
0.0,-7.307931519211375,9.656800319252321,0.03827371989523091
0.0,15.765757393664009,-7.3312516384390465,3.9745748282656397
0.0,-0.23587579075918175,7.8319426910339285,17.058513038879273
0.0,-12.143491214791425,2.259099218833772,-5.407691888582607
0.0,5.51999734002336,-0.8540400602634972,-4.205004734466235
0.0,-1.2546833392974885,8.003499564783342,-2.3955028149368487
0.0,9.68723458774985,12.016292248778415,19.51237780044187
0.0,7.719459217754223,1.3562258804085623,-7.363757989166954
0.0,7.501546953398154,-4.352544868765836,12.378347178293042
0.0,-7.462109278823258,9.926731190456888,16.482877480131087
0.0,-11.615124861093816,8.898613358088815,7.1848211692235076
0.0,1.8327876962164822,-13.834240749195164,13.31281147202452
1.0,-0.5069283284774677,-1.355287042968607,8.208016243167977
1.0,-1.6708673541137644,-5.524769974266998,1.735582472754463
1.0,-7.167045952757839,-2.580447950019149,3.5835527200890804
1.0,10.199785989800779,20.635677308442062,-8.22638978794344
1.0,-14.229818694876506,8.698349054567213,4.260699924657966
1.0,15.073183203449197,-3.2446587279939925,-4.102544003727607
1.0,-8.859324520739388,-18.54959338176931,2.788201681102497
1.0,11.291191140561718,-8.118073753579022,2.4891602393513517
1.0,8.733326296728773,-4.999414182477034,2.6616164322944287
1.0,-3.048055350135437,-2.6802910623134433,-11.66894565816409
1.0,15.51651299339783,-4.424591182255008,7.3696370961422675
1.0,-5.384283419333943,5.608298657258512,15.45867782030337
1.0,8.008981687854645,5.962490856944198,1.7870387488877228
1.0,13.900145973466845,0.18876105382678135,6.474152223623714
1.0,-1.102287792783108,3.751108532440335,8.760173480951504
1.0,-9.254957120291623,-0.5573559331966488,-6.19602757240162
1.0,-11.547984409501325,6.6411632986931615,4.2498236013055335
1.0,3.281393354992815,-5.318333783076061,10.18233622079477
1.0,12.286159922768803,-9.568214128197221,6.056966326324511
1.0,-3.734018251231018,0.954397805882933,8.756619063753467
1.0,9.695368622275806,-1.2777770598603388,6.903098610017802
1.0,2.486254319672344,1.5524397285108265,-4.831191609361356
1.0,8.013652141301415,12.949528626440534,10.18956165045081
1.0,11.803784691694375,10.410127324118676,3.57596294674019
1.0,6.529183418620297,-8.074171382429862,12.87431979170968
1.0,-9.433540789376222,-14.283513049034866,-2.588166963484074
1.0,-6.2067021798668724,9.392040197380162,13.295536984145231
1.0,22.911258554093177,-1.3792394519130124,14.404933622536813
1.0,-13.01441632519624,-1.567531026813964,-4.297648493241457
1.0,6.638532434488175,22.65600616824101,12.22347846676605
1.0,-0.4429758952016771,2.845683137297025,-2.7645814836876847
1.0,-8.65863403999235,11.50675191532007,9.500390836488952
1.0,6.876455540680986,6.225104796552269,-2.3487199518860886
1.0,1.6592603801420818,1.197640123430467,9.069292286849748
1.0,3.9565056696177563,15.057418061362677,-0.8730620463033754
1.0,3.787862557649428,0.7009736134019656,2.8518977348566015
1.0,-15.258347855560691,3.929178279339801,4.72667097307444
1.0,-11.846329071070604,2.484777995186908,-22.734582427145767
1.0,-19.35322034594215,13.3725921194475,18.546660502069262
1.0,-19.375452380268563,-2.2318554664522448,-0.5594723242986858
1.0,16.987386611951557,8.737933730980389,-13.307065383644114
1.0,1.6457446543029932,-11.50871309840827,-6.031602526525591
1.0,-0.6528108773853861,-17.359799053752596,0.15169739607839147
1.0,-12.515978916043466,1.1075683606264868,4.416618024144884
1.0,6.137891719701336,-1.2942400283015894,-14.290396911280727
1.0,-6.660359459657379,17.167062198434277,-0.5155162470147828
1.0,12.359958806753248,3.0074144376081757,8.023615662377349
1.0,13.001905626642767,-13.20706925376574,-6.5144883805076015
1.0,-20.70358287966559,9.4361193324418,5.784814115769865
1.0,9.880875249596729,6.214883700446935,-15.570977455378106
1.0,-6.800623575370404,-1.5308194445193872,-14.046759760188095
1.0,-8.273738347196959,-18.908614476095003,-1.1366102111692118
1.0,20.516122126610153,6.203652665009575,4.479826163590106
1.0,-12.206827840209609,-3.637953450511363,-0.839406897769475
1.0,6.07605656499544,-2.4627699091870614,-21.01567410784634
1.0,0.1005770113685851,-9.261701300832879,0.6371998121402186
1.0,25.047069394939115,-24.91094736150584,-5.204557235807048
1.0,-5.786317573032129,13.233327232900619,11.23883149506318
1.0,3.013604216805873,7.924641097473175,-1.9632858030617715
1.0,2.815508129065558,-25.97225352416547,3.0148304858870087
1.0,-8.674147500277986,6.723260388279015,-15.74982596301679
1.0,2.9633062275927577,-5.2525431250521475,-16.54254435616757
1.0,0.3095258361078989,-5.430799997571849,-1.220903747397455
1.0,-11.32678653047332,-11.200604937537348,-0.06802552039830422
1.0,4.298231003960462,-14.40052817387693,8.932913955719474
1.0,-12.007489234567757,6.342162174274361,-9.100558963156294
1.0,8.01638604082623,-19.131492771326858,-9.626873146090707
1.0,2.499780215356479,-17.84656798906359,9.792317870898625
1.0,-5.896024380409728,0.6785303573341713,-22.171972332972132
1.0,7.1340996309855225,-8.081897543915433,-4.494529433616454
1.0,-6.442293701441372,1.7096055376459676,-18.239227697427875
1.0,-6.830676480358825,26.10413529557961,-15.048565291508261
1.0,4.970000499613619,-21.915045270676213,-0.8703386243269621
1.0,11.37411755299326,6.478863567933013,0.14554989993337167
1.0,-5.482331547346822,-7.537414552054126,-8.527432031092783
1.0,-2.049980531811737,-8.951656965314786,-12.347288282822902
1.0,-3.0959225749962402,-6.119067491207777,-1.9943097514049841
1.0,-8.426956596290326,5.0377471856452045,11.060145132068106
1.0,7.457380924312622,7.174918126360443,-8.14098383516709
1.0,-8.866846692120678,-2.4821537159786753,-0.20515347764753722
1.0,-14.977680492668275,7.833055041329968,10.529265755560477
1.0,15.541148513469825,14.918792241379837,-3.171295290118262
1.0,13.539723652223051,-3.1536530560979648,-9.989399067723008
1.0,-4.677006522670381,-14.05117830097531,3.594415265501188
1.0,-8.549746188302837,-8.972571303344612,-0.16504662161770264
1.0,1.4478491621093623,-15.914768509441958,-19.878661447834055
1.0,-10.817073248257518,-4.226136585679753,-5.791970664985119
1.0,4.680323801981187,-10.787154198110374,7.713872377490441
1.0,1.8417755685424988,6.1731459420424555,14.091115237204368
1.0,3.278254432208466,19.31454706878415,14.127825330715643
1.0,5.164414096963062,-5.909554722617434,2.27245657113395
1.0,6.699158600165949,4.686768832082013,8.538936370353696
1.0,10.58661899105995,-5.293605782221763,-10.408156993751666
1.0,13.370273568860025,-14.306139026591394,-9.866952667012619
1.0,-4.238185154161943,5.2400697198825466,-1.588128653677611
1.0,-0.7686015868986701,-7.940803528101227,-3.9966625848241852
1.0,0.8712134681989474,1.5399842344417745,0.1989359833516701
1.0,-7.115785135654874,0.2560788199435871,-3.100553663868167
1.0,-1.3478821448587464,14.411480029993086,4.078185075830169
1.0,-8.245553807757865,7.908415205909583,3.142759933661291
1.0,-11.246530821366514,14.227065217884483,-12.612846514597544
1.0,-1.438705411300969,0.8108778344486309,-10.763144634236381
1.0,19.471965733405113,-18.887962434900075,1.9511789352463313
1.0,-8.829966145885221,0.5865224342750713,-11.715578111825602
1.0,-3.7616239730568206,-0.7991821981279227,4.7690268818270685
1.0,2.988720007849679,-0.9460200708221008,5.930766670802198
1.0,6.772684193495209,-4.369897240813645,-17.063917855624265
1.0,16.548543419293264,-4.1794942524574275,14.127806841116751
1.0,7.067236227093859,-4.435689785822117,-1.3025669334426897
1.0,-0.7268882371945887,-11.663678259416514,3.2508953246317307
1.0,0.137263803416428,-4.303219815257372,-10.324727606421591
1.0,-10.002988139753677,-5.836233449693029,-2.1979820102037997
1.0,2.764314575830178,-1.894924485020228,-11.488227041909754
1.0,18.68679855209831,-2.9675256264218834,24.61949363465086
1.0,5.218152511014284,10.297701139372851,12.34397489615376
1.0,1.585137863429012,15.166845205177255,-10.595940401787779
1.0,0.9011225780459601,-5.190348441547929,-6.634280443295943
1.0,12.305285434731038,0.31233039180934924,-2.691606615229738
1.0,9.240321451381515,9.416860500554531,-1.812207980220433
1.0,9.07585698237239,15.575562913128795,6.175639746655362
1.0,-2.7905444544667173,9.978440185454465,0.630694573860434
1.0,-13.823043716266993,16.4234518920981,-7.227757750727467
1.0,4.587750158574828,4.28142960474837,3.093018298547553
1.0,4.387269248054136,2.700035427916094,6.5450063283879425
1.0,9.700386667320096,7.850691073272233,-5.495453555895822
1.0,-0.42437103519161806,-6.029527649553162,8.412813807084985
1.0,-5.707296125810855,-0.08976990165620478,-6.292609916562103
1.0,-1.7910282083044722,-3.8408358491177674,-4.7921772719179225
1.0,-7.783191025474,-6.1393222067742705,-6.224072824932905
1.0,-2.7838646488642342,7.837663534817031,-8.376686379532195
1.0,-4.9108377320108865,-19.74844218713555,-4.709555230744373
1.0,5.077181156028508,2.3670139081050023,-12.293321983484827
1.0,12.549038024607018,-2.789562969739453,9.132093747378285
1.0,2.4621203260095528,12.58005719344918,3.660933658356445
1.0,-14.479133064221074,-18.637338312072263,-6.0103441940003695
1.0,-4.629221552019923,6.041814209049011,11.275096819401107
1.0,-0.31598882138934925,-3.368361113467636,5.121741370016089
1.0,-3.36704912094132,-5.274491672663178,4.536461910852629
1.0,-17.686960082665184,-6.920371062736322,-6.990703364297054
1.0,6.438543724381954,0.18524493430051775,4.950312396316747
1.0,-9.51860541843246,-5.464865936786794,1.511776908581307
1.0,3.6262561419740487,13.013437250199285,13.94671106960037
1.0,20.028035560378495,9.038060135180965,6.493771300373299
1.0,-2.435790001228869,0.6637728282498905,1.0933503199366468
1.0,2.119724285347724,-8.492053890574983,7.044183743134062
1.0,5.097288662381128,-7.894266147473535,5.303943035675751
1.0,-7.208142676943676,-12.734584109270001,6.081255857425148
1.0,-3.4196680041999303,2.0758435884013737,-7.76507016993218
1.0,-9.762934480197478,6.217983650125152,-6.207587054592144
1.0,-8.331769058868572,-6.628741711085292,-12.433933191083577
1.0,-1.113317171298429,0.3149426606368353,-5.67811066567368
1.0,3.4293394482300754,-5.353985601114843,18.824821787570738
1.0,-7.272013537165236,14.444938424419535,-15.702357698338824
1.0,-5.773434056566496,2.31037588476811,-11.030833798383961
1.0,-15.583844184743908,2.1799811537197913,1.5226625804708795
1.0,-2.450074711499932,16.96468610990456,-7.868413643152405
1.0,-9.434430290627528,15.560273232784052,-8.990763011025017
1.0,-18.334420277444167,6.925230252171038,5.573867636656245
1.0,-12.164351386817883,14.119658763526836,-2.1513110669321525
1.0,-0.3803300160652169,20.716847299033674,1.9893847369597693
1.0,5.060283474948456,6.363634558709845,12.01229680145918
1.0,-10.529810177047533,-3.2881974005618053,4.76246666459006
1.0,-4.620344305399631,-9.474228237736654,0.5283116435815438
1.0,-22.72741602183558,2.1095539652302002,3.9980674018579108
1.0,-17.145798555373858,2.679061514182117,-3.703688792389261
1.0,-5.812310738016855,-0.7847233398237731,-10.151944746314921
1.0,4.39074402989921,-11.079404775150874,0.6988112356154101
1.0,15.612122482765288,12.78995570789592,-6.366194193484527
1.0,-3.953935287775289,-7.358925143565588,7.14302249707276
1.0,-12.452834001041497,4.800896311698925,10.6550898389012
1.0,-8.029205772327453,-19.90156754848412,14.259236389916945
1.0,2.2236345301402918,-10.863000711282067,10.109022622893333
1.0,-19.24158200655751,0.229269566911171,-8.010936829375378
1.0,-23.228718258731092,-1.5291967533963047,-1.9877457786458061
1.0,16.072629398394803,6.728256595330724,0.4446799663536366
1.0,-11.604332033169491,1.788915968275927,-10.137779367542338
1.0,-13.817618499381402,-10.576140813287143,4.512735298504983
1.0,6.102445822721769,9.32972266541672,-4.070101755158727
1.0,-8.077958090686813,-10.057445906353566,3.2688777340180786
1.0,5.023963531700396,-17.98698482450112,15.284531895134887
1.0,-3.626918302797341,-10.516330149735074,-8.904091794362254
1.0,1.3207173196704793,5.2567264240234275,6.3237852637028755
1.0,4.233706078578512,4.215484455170773,-0.3866581891952789
1.0,-1.0200271932036773,4.569934491938587,12.459721142175061
1.0,0.28890528170039015,11.292773449030161,13.277332088966155
1.0,-3.0767916183801494,-2.2647422567002193,-7.651015007799897
1.0,-4.326551574017033,-10.469502725336836,4.74360824232996
1.0,8.98475764383782,1.6258885494113022,-14.283002086239026
1.0,5.638230712429334,-12.381833904316803,3.9634257075172203
1.0,1.462544216290599,11.050002695271381,-1.8756429311657443
1.0,-3.2581101566382964,6.505816467733864,-4.934927040793537
1.0,-2.381238266560197,12.534988578244192,-2.256979342775876
1.0,8.146620401815902,10.5788477219093,1.289942963404387
1.0,4.591022203809714,-15.027901217087004,1.7494302460880329
1.0,-3.2610279936063824,0.49104212167152655,-2.675364110551617
1.0,9.17477616786574,18.464574669585957,9.344019960079939
1.0,-0.3821998933101192,7.583653098884476,-14.201574541421602
1.0,-15.710532053788777,-8.907040019232612,-20.860208735799837
1.0,16.82430671129463,5.262503428520992,4.948505534377805
1.0,-6.798966955191949,6.1373708523612205,-3.883256911770365
1.0,18.284066194731853,-14.235164572278176,-25.192475604059442
1.0,12.177188251470406,-5.991410436224626,7.258202058602851
1.0,-2.621750707492371,-12.814429476193236,-11.946556498146567
1.0,-18.380996650393527,8.894951056140238,-7.185017797894139
1.0,1.7430002497752877,2.7595172815451368,-10.376579239475518
1.0,6.490909701729859,-10.78901948104332,-6.93491438114868
1.0,-5.9233553849240845,11.728562322672623,-2.7688373384284186
1.0,-12.87195394851378,-9.144308877554543,-9.543845164069477
1.0,10.462329690815558,10.626077737785184,-11.766071687572198
1.0,-3.9634104847682674,-8.14461714645088,-5.461609571436825
1.0,-4.390009290837568,-10.763655255248796,8.330575571888716
1.0,1.6218893967962449,-6.358264215276686,2.93806225673133
